content_id,user_id,event_type,event_ts,duration_ms,device,raw_payload
f7f0df37-692f-456f-8660-c777b27a0e1d,eac1c10e-f47a-40cd-a322-c484a0749a80,play,2026-01-11T18:31:18.753526Z,,web-chrome,"{""country"": ""SA"", ""city"": ""Riyadh"", ""language"": ""ar"", ""user_type"": ""registered"", ""is_subscribed"": true, ""trial_user"": false, ""autoplay"": false, ""is_background_play"": false}"
f7f0df37-692f-456f-8660-c777b27a0e1d,0e422497-adf8-4758-b6cd-6c5200810ac9,play,2026-01-11T18:40:18.753535Z,218889,web-chrome,"{""country"": ""SA"", ""city"": ""Riyadh"", ""language"": ""ar"", ""user_type"": ""registered"", ""is_subscribed"": true, ""trial_user"": false, ""autoplay"": false, ""is_background_play"": false}"
f7f0df37-692f-456f-8660-c777b27a0e1d,28ac65b4-503c-4225-9fc9-9113f400fb05,play,2026-01-11T18:12:18.753544Z,153551,web-safari,"{""country"": ""SA"", ""city"": ""Riyadh"", ""language"": ""ar"", ""user_type"": ""registered"", ""is_subscribed"": true, ""trial_user"": false, ""autoplay"": false, ""is_background_play"": false}"
f7f0df37-692f-456f-8660-c777b27a0e1d,bf484eaa-4d3b-42dc-824d-32035410a72e,pause,2026-01-11T18:23:18.753553Z,173031,android,"{""country"": ""SA"", ""city"": ""Riyadh"", ""language"": ""ar"", ""user_type"": ""registered"", ""is_subscribed"": true, ""trial_user"": false, ""autoplay"": false, ""is_background_play"": false}"
f7f0df37-692f-456f-8660-c777b27a0e1d,2ba18390-6794-48f9-ac83-ee9561d2c3ef,pause,2026-01-11T18:23:18.753563Z,194615,android,"{""country"": ""SA"", ""city"": ""Riyadh"", ""language"": ""ar"", ""user_type"": ""registered"", ""is_subscribed"": true, ""trial_user"": false, ""autoplay"": false, ""is_background_play"": false}"
f7f0df37-692f-456f-8660-c777b27a0e1d,736a4729-f102-424d-8068-d4fb53fc26d9,click,2026-01-11T18:20:18.753572Z,,ios,"{""country"": ""SA"", ""city"": ""Riyadh"", ""language"": ""ar"", ""user_type"": ""registered"", ""is_subscribed"": true, ""trial_user"": false, ""autoplay"": false, ""is_background_play"": false}"
f7f0df37-692f-456f-8660-c777b27a0e1d,9da0d4b2-c1ba-4530-ad1f-de1907869759,play,2026-01-11T18:29:18.753580Z,176382,android,"{""country"": ""SA"", ""city"": ""Riyadh"", ""language"": ""ar"", ""user_type"": ""registered"", ""is_subscribed"": true, ""trial_user"": false, ""autoplay"": false, ""is_background_play"": true}"
f7f0df37-692f-456f-8660-c777b27a0e1d,bfbe7110-2984-4519-afdc-5225a299d872,play,2026-01-11T18:14:18.753590Z,63946,web-chrome,"{""country"": ""SA"", ""city"": ""Riyadh"", ""language"": ""ar"", ""user_type"": ""registered"", ""is_subscribed"": true, ""trial_user"": false, ""autoplay"": false, ""is_background_play"": false}"
f7f0df37-692f-456f-8660-c777b27a0e1d,baf8296b-d192-4683-9692-6397f5b917ed,finish,2026-01-11T18:53:18.753599Z,214649,web-chrome,"{""country"": ""SA"", ""city"": ""Riyadh"", ""language"": ""ar"", ""user_type"": ""registered"", ""is_subscribed"": true, ""trial_user"": false, ""autoplay"": false, ""is_background_play"": true}"
f7f0df37-692f-456f-8660-c777b27a0e1d,cc1132f6-a28b-4a89-8b32-c66cfdf3d9d1,play,2026-01-11T18:10:18.753608Z,,web-safari,"{""country"": ""SA"", ""city"": ""Riyadh"", ""language"": ""ar"", ""user_type"": ""registered"", ""is_subscribed"": true, ""trial_user"": false, ""autoplay"": false, ""is_background_play"": false}"
f7f0df37-692f-456f-8660-c777b27a0e1d,ac3e7922-b0ee-4fb5-9c1b-782da9cd8164,finish,2026-01-11T18:49:18.753617Z,114404,ios,"{""country"": ""SA"", ""city"": ""Riyadh"", ""language"": ""ar"", ""user_type"": ""registered"", ""is_subscribed"": true, ""trial_user"": false, ""autoplay"": false, ""is_background_play"": false}"
f7f0df37-692f-456f-8660-c777b27a0e1d,aa119f45-8b0e-4784-9370-5a8961ca6187,finish,2026-01-11T18:49:18.753626Z,199209,web-chrome,"{""country"": ""SA"", ""city"": ""Riyadh"", ""language"": ""ar"", ""user_type"": ""registered"", ""is_subscribed"": true, ""trial_user"": false, ""autoplay"": false, ""is_background_play"": false}"
f7f0df37-692f-456f-8660-c777b27a0e1d,45596d63-13e5-47d9-b437-f79fb54a2843,finish,2026-01-11T18:11:18.753636Z,22137,web-safari,"{""country"": ""SA"", ""city"": ""Riyadh"", ""language"": ""ar"", ""user_type"": ""registered"", ""is_subscribed"": true, ""trial_user"": false, ""autoplay"": false, ""is_background_play"": false}"
f7f0df37-692f-456f-8660-c777b27a0e1d,0644b801-1a8e-498e-bfbb-f376925bfd0d,pause,2026-01-11T18:14:18.753651Z,222352,android,"{""country"": ""SA"", ""city"": ""Riyadh"", ""language"": ""ar"", ""user_type"": ""registered"", ""is_subscribed"": true, ""trial_user"": false, ""autoplay"": false, ""is_background_play"": false}"
f7f0df37-692f-456f-8660-c777b27a0e1d,583b7128-a01d-483b-bfea-2d6b5507c479,play,2026-01-11T18:26:18.753662Z,53469,android,"{""country"": ""SA"", ""city"": ""Riyadh"", ""language"": ""ar"", ""user_type"": ""registered"", ""is_subscribed"": true, ""trial_user"": false, ""autoplay"": false, ""is_background_play"": true}"
f7f0df37-692f-456f-8660-c777b27a0e1d,dff779bf-ccd6-4399-ab6f-b01fb6495e01,pause,2026-01-11T18:16:18.753671Z,52897,web-safari,"{""country"": ""SA"", ""city"": ""Riyadh"", ""language"": ""ar"", ""user_type"": ""registered"", ""is_subscribed"": true, ""trial_user"": false, ""autoplay"": false, ""is_background_play"": false}"
f7f0df37-692f-456f-8660-c777b27a0e1d,129295d5-f8a7-45aa-8cc5-57f654c31a6d,click,2026-01-11T18:08:18.753681Z,,android,"{""country"": ""SA"", ""city"": ""Riyadh"", ""language"": ""ar"", ""user_type"": ""registered"", ""is_subscribed"": true, ""trial_user"": false, ""autoplay"": false, ""is_background_play"": false}"
f7f0df37-692f-456f-8660-c777b27a0e1d,41dc327d-d0c5-4434-abc5-3f559766ac70,play,2026-01-11T18:27:18.753690Z,130642,web-safari,"{""country"": ""SA"", ""city"": ""Riyadh"", ""language"": ""ar"", ""user_type"": ""registered"", ""is_subscribed"": true, ""trial_user"": false, ""autoplay"": false, ""is_background_play"": false}"
f7f0df37-692f-456f-8660-c777b27a0e1d,d871a961-e40e-44c3-8591-513eb9e61907,pause,2026-01-11T18:05:18.753699Z,18010,android,"{""country"": ""SA"", ""city"": ""Riyadh"", ""language"": ""ar"", ""user_type"": ""registered"", ""is_subscribed"": true, ""trial_user"": false, ""autoplay"": false, ""is_background_play"": false}"
f7f0df37-692f-456f-8660-c777b27a0e1d,b0050196-d7af-471f-81cc-90fe68b63c48,play,2026-01-11T17:56:18.753709Z,126868,web-safari,"{""country"": ""SA"", ""city"": ""Riyadh"", ""language"": ""ar"", ""user_type"": ""registered"", ""is_subscribed"": true, ""trial_user"": false, ""autoplay"": false, ""is_background_play"": false}"
f7f0df37-692f-456f-8660-c777b27a0e1d,e628c5b6-54fc-41fd-9fa7-9dbe2ef48697,play,2026-01-11T18:45:18.753718Z,,android,"{""country"": ""SA"", ""city"": ""Riyadh"", ""language"": ""ar"", ""user_type"": ""registered"", ""is_subscribed"": true, ""trial_user"": false, ""autoplay"": false, ""is_background_play"": true}"
f7f0df37-692f-456f-8660-c777b27a0e1d,3d2ba35f-d3f0-4b57-a0ec-71ff54abc906,finish,2026-01-11T18:54:18.753727Z,239286,ios,"{""country"": ""SA"", ""city"": ""Riyadh"", ""language"": ""ar"", ""user_type"": ""registered"", ""is_subscribed"": true, ""trial_user"": false, ""autoplay"": false, ""is_background_play"": true}"
f7f0df37-692f-456f-8660-c777b27a0e1d,a8dfb4b2-a312-4c1f-a813-6d7ecbdcd340,play,2026-01-11T18:06:18.753736Z,129410,web-chrome,"{""country"": ""SA"", ""city"": ""Riyadh"", ""language"": ""ar"", ""user_type"": ""registered"", ""is_subscribed"": true, ""trial_user"": false, ""autoplay"": false, ""is_background_play"": true}"
f7f0df37-692f-456f-8660-c777b27a0e1d,4a434c2b-b225-40ee-818d-718ede1da499,play,2026-01-11T18:34:18.753746Z,221260,web-chrome,"{""country"": ""SA"", ""city"": ""Riyadh"", ""language"": ""ar"", ""user_type"": ""registered"", ""is_subscribed"": true, ""trial_user"": false, ""autoplay"": false, ""is_background_play"": true}"
f7f0df37-692f-456f-8660-c777b27a0e1d,35d557cb-2117-4378-9233-f327f0273e46,play,2026-01-11T17:58:18.753755Z,44541,ios,"{""country"": ""SA"", ""city"": ""Riyadh"", ""language"": ""ar"", ""user_type"": ""registered"", ""is_subscribed"": true, ""trial_user"": false, ""autoplay"": false, ""is_background_play"": false}"
f7f0df37-692f-456f-8660-c777b27a0e1d,c9766c2e-2d3c-464a-91ce-cca47ffbf5e1,finish,2026-01-11T18:35:18.753764Z,38490,ios,"{""country"": ""SA"", ""city"": ""Riyadh"", ""language"": ""ar"", ""user_type"": ""registered"", ""is_subscribed"": true, ""trial_user"": false, ""autoplay"": false, ""is_background_play"": false}"
f7f0df37-692f-456f-8660-c777b27a0e1d,7a9db089-1228-48d0-98a5-2920b6635571,pause,2026-01-11T18:13:18.753773Z,172676,android,"{""country"": ""SA"", ""city"": ""Riyadh"", ""language"": ""ar"", ""user_type"": ""registered"", ""is_subscribed"": true, ""trial_user"": false, ""autoplay"": false, ""is_background_play"": true}"
f7f0df37-692f-456f-8660-c777b27a0e1d,068aed68-3125-4570-a8e8-b0d06468e4e8,play,2026-01-11T18:51:18.753783Z,185855,web-safari,"{""country"": ""SA"", ""city"": ""Riyadh"", ""language"": ""ar"", ""user_type"": ""registered"", ""is_subscribed"": true, ""trial_user"": false, ""autoplay"": false, ""is_background_play"": true}"
f7f0df37-692f-456f-8660-c777b27a0e1d,4708101f-1308-497f-9e5e-217a8d21bb5c,finish,2026-01-11T18:04:18.753792Z,202226,web-safari,"{""country"": ""SA"", ""city"": ""Riyadh"", ""language"": ""ar"", ""user_type"": ""registered"", ""is_subscribed"": true, ""trial_user"": false, ""autoplay"": false, ""is_background_play"": false}"
f7f0df37-692f-456f-8660-c777b27a0e1d,d40a6729-86aa-4cfa-9d54-57083b16c3a4,pause,2026-01-11T18:23:18.753802Z,8199,web-safari,"{""country"": ""SA"", ""city"": ""Riyadh"", ""language"": ""ar"", ""user_type"": ""registered"", ""is_subscribed"": true, ""trial_user"": false, ""autoplay"": false, ""is_background_play"": true}"
f7f0df37-692f-456f-8660-c777b27a0e1d,3bfe29d7-c171-43dd-9cee-6845e4ed3acc,pause,2026-01-11T18:28:18.753811Z,,ios,"{""country"": ""SA"", ""city"": ""Riyadh"", ""language"": ""ar"", ""user_type"": ""registered"", ""is_subscribed"": true, ""trial_user"": false, ""autoplay"": false, ""is_background_play"": false}"
f7f0df37-692f-456f-8660-c777b27a0e1d,a417bb9c-aa02-491d-9e2b-f7a85ca74192,play,2026-01-11T18:51:18.753820Z,204096,ios,"{""country"": ""SA"", ""city"": ""Riyadh"", ""language"": ""ar"", ""user_type"": ""registered"", ""is_subscribed"": true, ""trial_user"": false, ""autoplay"": false, ""is_background_play"": false}"
fb798d00-6825-4b88-b2fb-9e3716cce379,f8aa80ce-445c-4c65-b32a-94511d90dde5,pause,2026-01-11T18:48:18.753829Z,376434,web-chrome,"{""country"": ""SA"", ""city"": ""Riyadh"", ""language"": ""ar"", ""user_type"": ""registered"", ""is_subscribed"": true, ""trial_user"": false, ""autoplay"": false, ""is_background_play"": true}"
fb798d00-6825-4b88-b2fb-9e3716cce379,0c88c54b-2bd8-4e07-8cd1-2e934f500f51,click,2026-01-11T18:17:18.753838Z,,android,"{""country"": ""SA"", ""city"": ""Riyadh"", ""language"": ""ar"", ""user_type"": ""registered"", ""is_subscribed"": true, ""trial_user"": false, ""autoplay"": false, ""is_background_play"": true}"
fb798d00-6825-4b88-b2fb-9e3716cce379,5fc589d7-c4f2-4068-aed5-6b1909b22e7a,play,2026-01-11T18:26:18.753847Z,,web-chrome,"{""country"": ""SA"", ""city"": ""Riyadh"", ""language"": ""ar"", ""user_type"": ""registered"", ""is_subscribed"": true, ""trial_user"": false, ""autoplay"": false, ""is_background_play"": true}"
fb798d00-6825-4b88-b2fb-9e3716cce379,b0cc6261-4cea-4d07-b14e-cfb4ddfffa50,pause,2026-01-11T18:53:18.753856Z,37294,web-safari,"{""country"": ""SA"", ""city"": ""Riyadh"", ""language"": ""ar"", ""user_type"": ""registered"", ""is_subscribed"": true, ""trial_user"": false, ""autoplay"": false, ""is_background_play"": true}"
fb798d00-6825-4b88-b2fb-9e3716cce379,7368d042-1dff-445c-9fd9-4fd92cb00e66,play,2026-01-11T18:15:18.753865Z,489612,web-safari,"{""country"": ""SA"", ""city"": ""Riyadh"", ""language"": ""ar"", ""user_type"": ""registered"", ""is_subscribed"": true, ""trial_user"": false, ""autoplay"": false, ""is_background_play"": false}"
fb798d00-6825-4b88-b2fb-9e3716cce379,5b2879ea-c2fb-418a-a077-5ee6a2ed05ec,pause,2026-01-11T18:03:18.753875Z,607480,ios,"{""country"": ""SA"", ""city"": ""Riyadh"", ""language"": ""ar"", ""user_type"": ""registered"", ""is_subscribed"": true, ""trial_user"": false, ""autoplay"": false, ""is_background_play"": true}"
fb798d00-6825-4b88-b2fb-9e3716cce379,1f81fab9-b4ff-4f9d-bd89-5ea7f0a7f09b,click,2026-01-11T18:15:18.753891Z,,ios,"{""country"": ""SA"", ""city"": ""Riyadh"", ""language"": ""ar"", ""user_type"": ""registered"", ""is_subscribed"": true, ""trial_user"": false, ""autoplay"": false, ""is_background_play"": false}"
fb798d00-6825-4b88-b2fb-9e3716cce379,dd62d614-8e1f-48ac-9aae-1ed69b23a462,pause,2026-01-11T18:14:18.753900Z,5720,web-safari,"{""country"": ""SA"", ""city"": ""Riyadh"", ""language"": ""ar"", ""user_type"": ""registered"", ""is_subscribed"": true, ""trial_user"": false, ""autoplay"": false, ""is_background_play"": true}"
fb798d00-6825-4b88-b2fb-9e3716cce379,a12835b1-e0d7-4f02-8b77-45c9581cb31b,pause,2026-01-11T18:52:18.753910Z,718992,ios,"{""country"": ""SA"", ""city"": ""Riyadh"", ""language"": ""ar"", ""user_type"": ""registered"", ""is_subscribed"": true, ""trial_user"": false, ""autoplay"": false, ""is_background_play"": true}"
fb798d00-6825-4b88-b2fb-9e3716cce379,2c6b7b0f-2acc-4897-9b18-f9c0b259e7d4,finish,2026-01-11T18:06:18.753919Z,,android,"{""country"": ""SA"", ""city"": ""Riyadh"", ""language"": ""ar"", ""user_type"": ""registered"", ""is_subscribed"": true, ""trial_user"": false, ""autoplay"": false, ""is_background_play"": false}"
fb798d00-6825-4b88-b2fb-9e3716cce379,696d984a-a5a7-4140-8012-21cbb325ee94,click,2026-01-11T18:26:18.753928Z,,web-safari,"{""country"": ""SA"", ""city"": ""Riyadh"", ""language"": ""ar"", ""user_type"": ""registered"", ""is_subscribed"": true, ""trial_user"": false, ""autoplay"": false, ""is_background_play"": false}"
fb798d00-6825-4b88-b2fb-9e3716cce379,5e653ec2-2a9d-4731-8e0a-c47cdccefa73,click,2026-01-11T18:53:18.753937Z,,web-safari,"{""country"": ""SA"", ""city"": ""Riyadh"", ""language"": ""ar"", ""user_type"": ""registered"", ""is_subscribed"": true, ""trial_user"": false, ""autoplay"": false, ""is_background_play"": true}"
fb798d00-6825-4b88-b2fb-9e3716cce379,63b44f5c-ffbf-4c2a-b3ac-0b8f57e7d18b,play,2026-01-11T18:30:18.753945Z,,web-safari,"{""country"": ""SA"", ""city"": ""Riyadh"", ""language"": ""ar"", ""user_type"": ""registered"", ""is_subscribed"": true, ""trial_user"": false, ""autoplay"": false, ""is_background_play"": false}"
fb798d00-6825-4b88-b2fb-9e3716cce379,c203e49e-8be7-4e01-aa16-3612e1d93f74,finish,2026-01-11T18:33:18.753954Z,548731,web-chrome,"{""country"": ""SA"", ""city"": ""Riyadh"", ""language"": ""ar"", ""user_type"": ""registered"", ""is_subscribed"": true, ""trial_user"": false, ""autoplay"": false, ""is_background_play"": true}"
fb798d00-6825-4b88-b2fb-9e3716cce379,392640e5-ad4d-44d9-b23e-50fc0d93c717,play,2026-01-11T18:44:18.753963Z,274303,android,"{""country"": ""SA"", ""city"": ""Riyadh"", ""language"": ""ar"", ""user_type"": ""registered"", ""is_subscribed"": true, ""trial_user"": false, ""autoplay"": false, ""is_background_play"": false}"
fb798d00-6825-4b88-b2fb-9e3716cce379,e30d672d-d5cd-4572-9c8d-1f65fddb0924,finish,2026-01-11T18:30:18.753973Z,668829,android,"{""country"": ""SA"", ""city"": ""Riyadh"", ""language"": ""ar"", ""user_type"": ""registered"", ""is_subscribed"": true, ""trial_user"": false, ""autoplay"": false, ""is_background_play"": false}"
fb798d00-6825-4b88-b2fb-9e3716cce379,c7bc10a5-6828-4729-9ea2-1f363510f949,finish,2026-01-11T18:34:18.753982Z,608013,web-chrome,"{""country"": ""SA"", ""city"": ""Riyadh"", ""language"": ""ar"", ""user_type"": ""registered"", ""is_subscribed"": true, ""trial_user"": false, ""autoplay"": false, ""is_background_play"": true}"
fb798d00-6825-4b88-b2fb-9e3716cce379,00a7a740-8d56-4c50-818b-d70e9e100781,play,2026-01-11T18:27:18.753991Z,441617,web-safari,"{""country"": ""SA"", ""city"": ""Riyadh"", ""language"": ""ar"", ""user_type"": ""registered"", ""is_subscribed"": true, ""trial_user"": false, ""autoplay"": false, ""is_background_play"": true}"
fb798d00-6825-4b88-b2fb-9e3716cce379,c9a83fbe-4373-4a55-ba63-18443235b833,play,2026-01-11T18:48:18.754001Z,,android,"{""country"": ""SA"", ""city"": ""Riyadh"", ""language"": ""ar"", ""user_type"": ""registered"", ""is_subscribed"": true, ""trial_user"": false, ""autoplay"": false, ""is_background_play"": true}"
fb798d00-6825-4b88-b2fb-9e3716cce379,c9471249-87cd-4059-a1e6-54dc7b781ed6,finish,2026-01-11T18:24:18.754009Z,33134,android,"{""country"": ""SA"", ""city"": ""Riyadh"", ""language"": ""ar"", ""user_type"": ""registered"", ""is_subscribed"": true, ""trial_user"": false, ""autoplay"": false, ""is_background_play"": false}"
fb798d00-6825-4b88-b2fb-9e3716cce379,abe3de26-a514-455d-b811-db53af043a38,play,2026-01-11T18:54:18.754019Z,780330,ios,"{""country"": ""SA"", ""city"": ""Riyadh"", ""language"": ""ar"", ""user_type"": ""registered"", ""is_subscribed"": true, ""trial_user"": false, ""autoplay"": false, ""is_background_play"": false}"
fb798d00-6825-4b88-b2fb-9e3716cce379,863f96fa-dae7-40c9-a78a-4fa1b9e03154,play,2026-01-11T18:33:18.754028Z,,web-chrome,"{""country"": ""SA"", ""city"": ""Riyadh"", ""language"": ""ar"", ""user_type"": ""registered"", ""is_subscribed"": true, ""trial_user"": false, ""autoplay"": false, ""is_background_play"": false}"
fb798d00-6825-4b88-b2fb-9e3716cce379,da127350-b604-46d5-b94a-e1c58d8315ac,pause,2026-01-11T18:09:18.754037Z,67383,android,"{""country"": ""SA"", ""city"": ""Riyadh"", ""language"": ""ar"", ""user_type"": ""registered"", ""is_subscribed"": true, ""trial_user"": false, ""autoplay"": false, ""is_background_play"": true}"
fb798d00-6825-4b88-b2fb-9e3716cce379,ca5ae60f-01bf-4f98-bc30-35171db8b669,pause,2026-01-11T18:46:18.754046Z,120517,web-safari,"{""country"": ""SA"", ""city"": ""Riyadh"", ""language"": ""ar"", ""user_type"": ""registered"", ""is_subscribed"": true, ""trial_user"": false, ""autoplay"": false, ""is_background_play"": false}"
fb798d00-6825-4b88-b2fb-9e3716cce379,5836111c-b3f0-4e42-a645-677efd41bb41,finish,2026-01-11T18:30:18.754056Z,583919,web-safari,"{""country"": ""SA"", ""city"": ""Riyadh"", ""language"": ""ar"", ""user_type"": ""registered"", ""is_subscribed"": true, ""trial_user"": false, ""autoplay"": false, ""is_background_play"": false}"
fb798d00-6825-4b88-b2fb-9e3716cce379,2c964ed5-c727-4077-8a93-4bae553f3fdd,finish,2026-01-11T18:15:18.754065Z,733434,web-chrome,"{""country"": ""SA"", ""city"": ""Riyadh"", ""language"": ""ar"", ""user_type"": ""registered"", ""is_subscribed"": true, ""trial_user"": false, ""autoplay"": false, ""is_background_play"": true}"
fb798d00-6825-4b88-b2fb-9e3716cce379,d1786569-1fd3-4c6c-b4f1-1989b2e135b5,click,2026-01-11T18:44:18.754074Z,,web-chrome,"{""country"": ""SA"", ""city"": ""Riyadh"", ""language"": ""ar"", ""user_type"": ""registered"", ""is_subscribed"": true, ""trial_user"": false, ""autoplay"": false, ""is_background_play"": true}"
fb798d00-6825-4b88-b2fb-9e3716cce379,104f7dd2-f236-48e7-9b11-3167333d8ce8,finish,2026-01-11T18:44:18.754083Z,177456,android,"{""country"": ""SA"", ""city"": ""Riyadh"", ""language"": ""ar"", ""user_type"": ""registered"", ""is_subscribed"": true, ""trial_user"": false, ""autoplay"": false, ""is_background_play"": false}"
fb798d00-6825-4b88-b2fb-9e3716cce379,f6d94e98-a620-4eb4-8a54-e44f10184363,pause,2026-01-11T17:57:18.754092Z,710865,web-safari,"{""country"": ""SA"", ""city"": ""Riyadh"", ""language"": ""ar"", ""user_type"": ""registered"", ""is_subscribed"": true, ""trial_user"": false, ""autoplay"": false, ""is_background_play"": true}"
fb798d00-6825-4b88-b2fb-9e3716cce379,a22b928d-f56e-404a-baf7-86e9fd639799,finish,2026-01-11T18:20:18.754102Z,326526,ios,"{""country"": ""SA"", ""city"": ""Riyadh"", ""language"": ""ar"", ""user_type"": ""registered"", ""is_subscribed"": true, ""trial_user"": false, ""autoplay"": false, ""is_background_play"": false}"
fb798d00-6825-4b88-b2fb-9e3716cce379,bc06b781-d776-4014-b4e7-6243712be7c5,finish,2026-01-11T18:54:18.754111Z,76619,ios,"{""country"": ""SA"", ""city"": ""Riyadh"", ""language"": ""ar"", ""user_type"": ""registered"", ""is_subscribed"": true, ""trial_user"": false, ""autoplay"": false, ""is_background_play"": false}"
fb798d00-6825-4b88-b2fb-9e3716cce379,8894eec1-c576-4c83-bea9-336bb59ff73f,pause,2026-01-11T18:30:18.754129Z,349204,web-chrome,"{""country"": ""SA"", ""city"": ""Riyadh"", ""language"": ""ar"", ""user_type"": ""registered"", ""is_subscribed"": true, ""trial_user"": false, ""autoplay"": false, ""is_background_play"": false}"
fb798d00-6825-4b88-b2fb-9e3716cce379,215cf685-2c3d-42a6-9931-23ae4a41f4ed,play,2026-01-11T18:44:18.754138Z,53280,ios,"{""country"": ""SA"", ""city"": ""Riyadh"", ""language"": ""ar"", ""user_type"": ""registered"", ""is_subscribed"": true, ""trial_user"": false, ""autoplay"": false, ""is_background_play"": false}"
fb798d00-6825-4b88-b2fb-9e3716cce379,3a9b746e-26df-4ffc-a24a-5e1c013995db,play,2026-01-11T18:19:18.754148Z,68316,ios,"{""country"": ""SA"", ""city"": ""Riyadh"", ""language"": ""ar"", ""user_type"": ""registered"", ""is_subscribed"": true, ""trial_user"": false, ""autoplay"": false, ""is_background_play"": true}"
fb798d00-6825-4b88-b2fb-9e3716cce379,1724f9fa-9c37-45f5-8855-89b9c6e822ae,click,2026-01-11T18:26:18.754157Z,,android,"{""country"": ""SA"", ""city"": ""Riyadh"", ""language"": ""ar"", ""user_type"": ""registered"", ""is_subscribed"": true, ""trial_user"": false, ""autoplay"": false, ""is_background_play"": false}"
fb798d00-6825-4b88-b2fb-9e3716cce379,f327deb5-89b7-46f1-8e22-174c5b8cd9d8,finish,2026-01-11T18:28:18.754166Z,325494,web-safari,"{""country"": ""SA"", ""city"": ""Riyadh"", ""language"": ""ar"", ""user_type"": ""registered"", ""is_subscribed"": true, ""trial_user"": false, ""autoplay"": false, ""is_background_play"": true}"
fb798d00-6825-4b88-b2fb-9e3716cce379,ae9f677e-7672-461e-a70c-c43dda753abe,click,2026-01-11T17:56:18.754175Z,,ios,"{""country"": ""SA"", ""city"": ""Riyadh"", ""language"": ""ar"", ""user_type"": ""registered"", ""is_subscribed"": true, ""trial_user"": false, ""autoplay"": false, ""is_background_play"": true}"
fb798d00-6825-4b88-b2fb-9e3716cce379,21aeac6b-9d40-44ae-90b5-b123fb46f622,play,2026-01-11T18:06:18.754183Z,3009,android,"{""country"": ""SA"", ""city"": ""Riyadh"", ""language"": ""ar"", ""user_type"": ""registered"", ""is_subscribed"": true, ""trial_user"": false, ""autoplay"": false, ""is_background_play"": true}"
fb798d00-6825-4b88-b2fb-9e3716cce379,83135249-ca49-4cc4-8384-e324973b3220,click,2026-01-11T18:46:18.754193Z,,android,"{""country"": ""SA"", ""city"": ""Riyadh"", ""language"": ""ar"", ""user_type"": ""registered"", ""is_subscribed"": true, ""trial_user"": false, ""autoplay"": false, ""is_background_play"": false}"
fb798d00-6825-4b88-b2fb-9e3716cce379,cac1c4c0-ba8f-4850-b5fd-9d835ab7e711,click,2026-01-11T18:22:18.754201Z,,web-safari,"{""country"": ""SA"", ""city"": ""Riyadh"", ""language"": ""ar"", ""user_type"": ""registered"", ""is_subscribed"": true, ""trial_user"": false, ""autoplay"": false, ""is_background_play"": false}"
c33cb61c-9192-48c3-ba15-700f9a95e851,5f93f277-f391-4b69-bfc2-bf91b5240bf2,finish,2026-01-11T18:08:18.754210Z,1013392,ios,"{""country"": ""SA"", ""city"": ""Riyadh"", ""language"": ""ar"", ""user_type"": ""registered"", ""is_subscribed"": true, ""trial_user"": false, ""autoplay"": false, ""is_background_play"": false}"
c33cb61c-9192-48c3-ba15-700f9a95e851,999779d4-261f-40b1-b083-a498ff5846de,play,2026-01-11T18:35:18.754219Z,673444,web-chrome,"{""country"": ""SA"", ""city"": ""Riyadh"", ""language"": ""ar"", ""user_type"": ""registered"", ""is_subscribed"": true, ""trial_user"": false, ""autoplay"": false, ""is_background_play"": false}"
c33cb61c-9192-48c3-ba15-700f9a95e851,75676b91-6ec8-4d5c-93ce-b93fee358afc,click,2026-01-11T18:13:18.754229Z,,ios,"{""country"": ""SA"", ""city"": ""Riyadh"", ""language"": ""ar"", ""user_type"": ""registered"", ""is_subscribed"": true, ""trial_user"": false, ""autoplay"": false, ""is_background_play"": true}"
c33cb61c-9192-48c3-ba15-700f9a95e851,2c6dfed2-07a3-457e-9653-0296c17b5bfe,play,2026-01-11T18:36:18.754237Z,,web-chrome,"{""country"": ""SA"", ""city"": ""Riyadh"", ""language"": ""ar"", ""user_type"": ""registered"", ""is_subscribed"": true, ""trial_user"": false, ""autoplay"": false, ""is_background_play"": true}"
c33cb61c-9192-48c3-ba15-700f9a95e851,438fc153-e478-4bf3-a2d3-7deba53798e9,finish,2026-01-11T18:44:18.754246Z,1023350,ios,"{""country"": ""SA"", ""city"": ""Riyadh"", ""language"": ""ar"", ""user_type"": ""registered"", ""is_subscribed"": true, ""trial_user"": false, ""autoplay"": false, ""is_background_play"": false}"
c33cb61c-9192-48c3-ba15-700f9a95e851,2a6e5f6a-b086-4b71-8c96-82d129329307,pause,2026-01-11T18:18:18.754255Z,,ios,"{""country"": ""SA"", ""city"": ""Riyadh"", ""language"": ""ar"", ""user_type"": ""registered"", ""is_subscribed"": true, ""trial_user"": false, ""autoplay"": false, ""is_background_play"": true}"
c33cb61c-9192-48c3-ba15-700f9a95e851,049ab189-a3e7-4caa-87fb-e412f40524bb,pause,2026-01-11T18:32:18.754264Z,1837315,web-chrome,"{""country"": ""SA"", ""city"": ""Riyadh"", ""language"": ""ar"", ""user_type"": ""registered"", ""is_subscribed"": true, ""trial_user"": false, ""autoplay"": false, ""is_background_play"": true}"
