event_id,content_id,user_id,event_type,event_ts,duration_ms,device,raw_payload,content_type,length_seconds,engagement_seconds,engagement_pct
5538,b0f4de6f-6772-487b-b199-1bbb6ff002f2,90e4c1dc-2d88-4dfb-aba0-ce5d1b09de5a,finish,2026-01-11 17:57:18.757750+00:00,43962.0,web-safari,"{'country': 'SA', 'city': 'Riyadh', 'language': 'ar', 'user_type': 'registered', 'is_subscribed': True, 'trial_user': False, 'autoplay': False, 'is_background_play': True}",video,622,43.962,0.07
5539,b0f4de6f-6772-487b-b199-1bbb6ff002f2,b191d813-f676-41a6-8530-a03171689544,finish,2026-01-11 17:55:18.757759+00:00,182032.0,web-chrome,"{'country': 'SA', 'city': 'Riyadh', 'language': 'ar', 'user_type': 'registered', 'is_subscribed': True, 'trial_user': False, 'autoplay': False, 'is_background_play': True}",video,622,182.032,0.29
5540,b0f4de6f-6772-487b-b199-1bbb6ff002f2,15d0d6a8-9c3f-4de3-b48e-bcf01a45edbf,pause,2026-01-11 18:29:18.757768+00:00,358415.0,android,"{'country': 'SA', 'city': 'Riyadh', 'language': 'ar', 'user_type': 'registered', 'is_subscribed': True, 'trial_user': False, 'autoplay': False, 'is_background_play': True}",video,622,358.415,0.58
5541,b0f4de6f-6772-487b-b199-1bbb6ff002f2,c1cf8ac3-2d79-4d9b-bb78-e7c315d437a7,pause,2026-01-11 18:51:18.757778+00:00,267628.0,ios,"{'country': 'SA', 'city': 'Riyadh', 'language': 'ar', 'user_type': 'registered', 'is_subscribed': True, 'trial_user': False, 'autoplay': False, 'is_background_play': True}",video,622,267.628,0.43
5542,b0f4de6f-6772-487b-b199-1bbb6ff002f2,b538e8ba-c41d-4044-a663-e19d389d55f8,finish,2026-01-11 18:52:18.757787+00:00,537322.0,ios,"{'country': 'SA', 'city': 'Riyadh', 'language': 'ar', 'user_type': 'registered', 'is_subscribed': True, 'trial_user': False, 'autoplay': False, 'is_background_play': False}",video,622,537.322,0.86
5543,b0f4de6f-6772-487b-b199-1bbb6ff002f2,4d9cc07e-3e08-4480-9069-f5668cc35687,finish,2026-01-11 17:56:18.757796+00:00,437552.0,web-chrome,"{'country': 'SA', 'city': 'Riyadh', 'language': 'ar', 'user_type': 'registered', 'is_subscribed': True, 'trial_user': False, 'autoplay': False, 'is_background_play': False}",video,622,437.552,0.7
5544,b0f4de6f-6772-487b-b199-1bbb6ff002f2,52fb1fa2-5ec5-4c82-afb1-0ad6f9d33482,finish,2026-01-11 18:39:18.757805+00:00,210761.0,web-safari,"{'country': 'SA', 'city': 'Riyadh', 'language': 'ar', 'user_type': 'registered', 'is_subscribed': True, 'trial_user': False, 'autoplay': False, 'is_background_play': True}",video,622,210.761,0.34
5545,b0f4de6f-6772-487b-b199-1bbb6ff002f2,2f47fbdf-ab95-4e69-82cf-2fb33a950c75,play,2026-01-11 18:05:18.757814+00:00,430299.0,ios,"{'country': 'SA', 'city': 'Riyadh', 'language': 'ar', 'user_type': 'registered', 'is_subscribed': True, 'trial_user': False, 'autoplay': False, 'is_background_play': False}",video,622,430.299,0.69
5546,b0f4de6f-6772-487b-b199-1bbb6ff002f2,2639b72b-7c44-41be-b198-2c7bcb30d046,play,2026-01-11 18:44:18.757824+00:00,22248.0,ios,"{'country': 'SA', 'city': 'Riyadh', 'language': 'ar', 'user_type': 'registered', 'is_subscribed': True, 'trial_user': False, 'autoplay': False, 'is_background_play': False}",video,622,22.248,0.04
5547,b0f4de6f-6772-487b-b199-1bbb6ff002f2,c25e5caf-fef5-46d6-966c-5ed1d2d974ab,pause,2026-01-11 18:51:18.757833+00:00,,web-chrome,"{'country': 'SA', 'city': 'Riyadh', 'language': 'ar', 'user_type': 'registered', 'is_subscribed': True, 'trial_user': False, 'autoplay': False, 'is_background_play': True}",video,622,,
5548,b0f4de6f-6772-487b-b199-1bbb6ff002f2,cd377e50-191d-4bed-9637-cc91439430a9,click,2026-01-11 18:12:18.757841+00:00,,android,"{'country': 'SA', 'city': 'Riyadh', 'language': 'ar', 'user_type': 'registered', 'is_subscribed': True, 'trial_user': False, 'autoplay': False, 'is_background_play': False}",video,622,,
5549,b0f4de6f-6772-487b-b199-1bbb6ff002f2,0d9e51cd-eebf-42d4-a7c3-a4d186e376d9,play,2026-01-11 18:43:18.757850+00:00,280668.0,ios,"{'country': 'SA', 'city': 'Riyadh', 'language': 'ar', 'user_type': 'registered', 'is_subscribed': True, 'trial_user': False, 'autoplay': False, 'is_background_play': True}",video,622,280.668,0.45
5550,b0f4de6f-6772-487b-b199-1bbb6ff002f2,a490e790-11d2-45fa-a049-9225e418d25a,pause,2026-01-11 18:28:18.757859+00:00,434516.0,web-chrome,"{'country': 'SA', 'city': 'Riyadh', 'language': 'ar', 'user_type': 'registered', 'is_subscribed': True, 'trial_user': False, 'autoplay': False, 'is_background_play': True}",video,622,434.516,0.7
5551,b0f4de6f-6772-487b-b199-1bbb6ff002f2,07bd0429-f094-421d-a147-69a1df7c726e,finish,2026-01-11 18:53:18.757868+00:00,401056.0,ios,"{'country': 'SA', 'city': 'Riyadh', 'language': 'ar', 'user_type': 'registered', 'is_subscribed': True, 'trial_user': False, 'autoplay': False, 'is_background_play': True}",video,622,401.056,0.64
5552,b0f4de6f-6772-487b-b199-1bbb6ff002f2,64929d49-fdbe-4fc4-a6dd-5e70a3d0cd61,play,2026-01-11 18:46:18.757883+00:00,115631.0,web-safari,"{'country': 'SA', 'city': 'Riyadh', 'language': 'ar', 'user_type': 'registered', 'is_subscribed': True, 'trial_user': False, 'autoplay': False, 'is_background_play': True}",video,622,115.631,0.19
5553,b0f4de6f-6772-487b-b199-1bbb6ff002f2,09d61f52-43ea-4190-ac39-ac97b60c299b,click,2026-01-11 18:54:18.757893+00:00,,web-safari,"{'country': 'SA', 'city': 'Riyadh', 'language': 'ar', 'user_type': 'registered', 'is_subscribed': True, 'trial_user': False, 'autoplay': False, 'is_background_play': False}",video,622,,
5554,b0f4de6f-6772-487b-b199-1bbb6ff002f2,71b557f0-3193-4478-b822-618a062a9183,play,2026-01-11 18:07:18.757902+00:00,535593.0,android,"{'country': 'SA', 'city': 'Riyadh', 'language': 'ar', 'user_type': 'registered', 'is_subscribed': True, 'trial_user': False, 'autoplay': False, 'is_background_play': True}",video,622,535.593,0.86
5555,b0f4de6f-6772-487b-b199-1bbb6ff002f2,32c92e61-2d2e-4008-aa5f-c93e576a2a97,finish,2026-01-11 18:04:18.757915+00:00,306931.0,web-safari,"{'country': 'SA', 'city': 'Riyadh', 'language': 'ar', 'user_type': 'registered', 'is_subscribed': True, 'trial_user': False, 'autoplay': False, 'is_background_play': True}",video,622,306.931,0.49
5556,b0f4de6f-6772-487b-b199-1bbb6ff002f2,c37c6f6f-6448-4c70-9660-d58168f442dd,click,2026-01-11 18:48:18.757927+00:00,,web-safari,"{'country': 'SA', 'city': 'Riyadh', 'language': 'ar', 'user_type': 'registered', 'is_subscribed': True, 'trial_user': False, 'autoplay': False, 'is_background_play': True}",video,622,,
5557,b0f4de6f-6772-487b-b199-1bbb6ff002f2,3598cebc-07a3-4440-9c02-26ae3a315bfd,finish,2026-01-11 18:02:18.757937+00:00,218758.0,web-safari,"{'country': 'SA', 'city': 'Riyadh', 'language': 'ar', 'user_type': 'registered', 'is_subscribed': True, 'trial_user': False, 'autoplay': False, 'is_background_play': True}",video,622,218.758,0.35
5558,b0f4de6f-6772-487b-b199-1bbb6ff002f2,ebb3ef41-c112-4949-a87f-66d622d88854,play,2026-01-11 18:23:18.757946+00:00,527939.0,web-chrome,"{'country': 'SA', 'city': 'Riyadh', 'language': 'ar', 'user_type': 'registered', 'is_subscribed': True, 'trial_user': False, 'autoplay': False, 'is_background_play': False}",video,622,527.939,0.85
5559,b0f4de6f-6772-487b-b199-1bbb6ff002f2,1de493b0-92df-4cee-b8f3-a7524999be96,play,2026-01-11 18:01:18.757956+00:00,83480.0,android,"{'country': 'SA', 'city': 'Riyadh', 'language': 'ar', 'user_type': 'registered', 'is_subscribed': True, 'trial_user': False, 'autoplay': False, 'is_background_play': False}",video,622,83.48,0.13
5560,b0f4de6f-6772-487b-b199-1bbb6ff002f2,349446b8-4d00-4cc5-9d3e-bd620e7f39a4,pause,2026-01-11 17:57:18.757968+00:00,432892.0,web-chrome,"{'country': 'SA', 'city': 'Riyadh', 'language': 'ar', 'user_type': 'registered', 'is_subscribed': True, 'trial_user': False, 'autoplay': False, 'is_background_play': True}",video,622,432.892,0.7
5561,1c726c1b-4fd0-40ae-9a55-d316d03beb0f,2273ce01-5a00-4363-8cc8-f6d328bfddb0,finish,2026-01-11 18:33:18.757978+00:00,115553.0,web-safari,"{'country': 'SA', 'city': 'Riyadh', 'language': 'ar', 'user_type': 'registered', 'is_subscribed': True, 'trial_user': False, 'autoplay': False, 'is_background_play': True}",video,794,115.553,0.15
5562,1c726c1b-4fd0-40ae-9a55-d316d03beb0f,5aea8ccf-b10d-4afc-abf1-20705e42559b,pause,2026-01-11 18:37:18.757988+00:00,628778.0,web-safari,"{'country': 'SA', 'city': 'Riyadh', 'language': 'ar', 'user_type': 'registered', 'is_subscribed': True, 'trial_user': False, 'autoplay': False, 'is_background_play': True}",video,794,628.778,0.79
5563,1c726c1b-4fd0-40ae-9a55-d316d03beb0f,a8e9a249-fa1f-42d7-8fba-55c2ca1384f4,click,2026-01-11 18:07:18.757998+00:00,,web-chrome,"{'country': 'SA', 'city': 'Riyadh', 'language': 'ar', 'user_type': 'registered', 'is_subscribed': True, 'trial_user': False, 'autoplay': False, 'is_background_play': True}",video,794,,
5564,1c726c1b-4fd0-40ae-9a55-d316d03beb0f,d23dffca-04e7-4fdc-853a-4df3e403353d,pause,2026-01-11 18:37:18.758007+00:00,639706.0,web-chrome,"{'country': 'SA', 'city': 'Riyadh', 'language': 'ar', 'user_type': 'registered', 'is_subscribed': True, 'trial_user': False, 'autoplay': False, 'is_background_play': True}",video,794,639.706,0.81
5565,1c726c1b-4fd0-40ae-9a55-d316d03beb0f,04879d46-09a7-46cd-96c6-a06d919e8762,finish,2026-01-11 17:57:18.758016+00:00,126962.0,web-safari,"{'country': 'SA', 'city': 'Riyadh', 'language': 'ar', 'user_type': 'registered', 'is_subscribed': True, 'trial_user': False, 'autoplay': False, 'is_background_play': True}",video,794,126.962,0.16
5566,1c726c1b-4fd0-40ae-9a55-d316d03beb0f,49e72119-afbe-4f8c-a92c-548fee22d417,finish,2026-01-11 18:23:18.758026+00:00,303566.0,web-chrome,"{'country': 'SA', 'city': 'Riyadh', 'language': 'ar', 'user_type': 'registered', 'is_subscribed': True, 'trial_user': False, 'autoplay': False, 'is_background_play': True}",video,794,303.566,0.38
5567,1c726c1b-4fd0-40ae-9a55-d316d03beb0f,dc989d05-0fa5-4c2c-9fc2-f12658045ab8,click,2026-01-11 18:54:18.758035+00:00,,web-chrome,"{'country': 'SA', 'city': 'Riyadh', 'language': 'ar', 'user_type': 'registered', 'is_subscribed': True, 'trial_user': False, 'autoplay': False, 'is_background_play': True}",video,794,,
5568,1c726c1b-4fd0-40ae-9a55-d316d03beb0f,f4388432-b101-452b-92e3-f94872dbcbb5,finish,2026-01-11 18:21:18.758044+00:00,771334.0,ios,"{'country': 'SA', 'city': 'Riyadh', 'language': 'ar', 'user_type': 'registered', 'is_subscribed': True, 'trial_user': False, 'autoplay': False, 'is_background_play': False}",video,794,771.334,0.97
5569,1c726c1b-4fd0-40ae-9a55-d316d03beb0f,952e14a4-bc01-4ff0-bae0-fd8ee68eee95,finish,2026-01-11 17:55:18.758054+00:00,612745.0,android,"{'country': 'SA', 'city': 'Riyadh', 'language': 'ar', 'user_type': 'registered', 'is_subscribed': True, 'trial_user': False, 'autoplay': False, 'is_background_play': False}",video,794,612.745,0.77
5570,1c726c1b-4fd0-40ae-9a55-d316d03beb0f,4765dae1-2dff-4d66-9620-dff7f825058e,pause,2026-01-11 17:56:18.758063+00:00,352934.0,android,"{'country': 'SA', 'city': 'Riyadh', 'language': 'ar', 'user_type': 'registered', 'is_subscribed': True, 'trial_user': False, 'autoplay': False, 'is_background_play': False}",video,794,352.934,0.44
5571,1c726c1b-4fd0-40ae-9a55-d316d03beb0f,0971c1e6-2c5c-4531-a69e-52986aacdd49,finish,2026-01-11 18:31:18.758073+00:00,,web-chrome,"{'country': 'SA', 'city': 'Riyadh', 'language': 'ar', 'user_type': 'registered', 'is_subscribed': True, 'trial_user': False, 'autoplay': False, 'is_background_play': True}",video,794,,
5572,1c726c1b-4fd0-40ae-9a55-d316d03beb0f,f950b724-0520-4a51-a288-342eead89a9d,play,2026-01-11 18:25:18.758082+00:00,461660.0,android,"{'country': 'SA', 'city': 'Riyadh', 'language': 'ar', 'user_type': 'registered', 'is_subscribed': True, 'trial_user': False, 'autoplay': False, 'is_background_play': False}",video,794,461.66,0.58
5573,1c726c1b-4fd0-40ae-9a55-d316d03beb0f,b33f6591-73d6-4d21-8342-d7db18f77c41,pause,2026-01-11 18:06:18.758091+00:00,704350.0,web-chrome,"{'country': 'SA', 'city': 'Riyadh', 'language': 'ar', 'user_type': 'registered', 'is_subscribed': True, 'trial_user': False, 'autoplay': False, 'is_background_play': False}",video,794,704.35,0.89
5574,1c726c1b-4fd0-40ae-9a55-d316d03beb0f,17298f5f-660c-4c9c-ad69-6559ec24022c,pause,2026-01-11 18:08:18.758101+00:00,442469.0,android,"{'country': 'SA', 'city': 'Riyadh', 'language': 'ar', 'user_type': 'registered', 'is_subscribed': True, 'trial_user': False, 'autoplay': False, 'is_background_play': False}",video,794,442.469,0.56
5575,1c726c1b-4fd0-40ae-9a55-d316d03beb0f,c865c679-d3d2-4da8-94c1-d2a519d596c7,click,2026-01-11 18:54:18.758111+00:00,,web-safari,"{'country': 'SA', 'city': 'Riyadh', 'language': 'ar', 'user_type': 'registered', 'is_subscribed': True, 'trial_user': False, 'autoplay': False, 'is_background_play': True}",video,794,,
5576,1c726c1b-4fd0-40ae-9a55-d316d03beb0f,cf8f1857-0e4b-4cb6-b64a-f7b3def7df7d,finish,2026-01-11 18:08:18.758120+00:00,781700.0,android,"{'country': 'SA', 'city': 'Riyadh', 'language': 'ar', 'user_type': 'registered', 'is_subscribed': True, 'trial_user': False, 'autoplay': False, 'is_background_play': True}",video,794,781.7,0.98
5577,1c726c1b-4fd0-40ae-9a55-d316d03beb0f,f81af888-083c-446d-a639-3e69690a796d,finish,2026-01-11 18:24:18.758137+00:00,,android,"{'country': 'SA', 'city': 'Riyadh', 'language': 'ar', 'user_type': 'registered', 'is_subscribed': True, 'trial_user': False, 'autoplay': False, 'is_background_play': False}",video,794,,
5578,1c726c1b-4fd0-40ae-9a55-d316d03beb0f,4455aca3-3e38-491d-9ee3-4063226038e5,click,2026-01-11 18:33:18.758146+00:00,,web-safari,"{'country': 'SA', 'city': 'Riyadh', 'language': 'ar', 'user_type': 'registered', 'is_subscribed': True, 'trial_user': False, 'autoplay': False, 'is_background_play': False}",video,794,,
5579,1c726c1b-4fd0-40ae-9a55-d316d03beb0f,d85f81de-efc6-468f-b311-0a40b42774fc,finish,2026-01-11 18:09:18.758155+00:00,702562.0,web-chrome,"{'country': 'SA', 'city': 'Riyadh', 'language': 'ar', 'user_type': 'registered', 'is_subscribed': True, 'trial_user': False, 'autoplay': False, 'is_background_play': True}",video,794,702.562,0.88
5580,1c726c1b-4fd0-40ae-9a55-d316d03beb0f,b3b3b872-c347-44ed-8095-7c49952328ab,finish,2026-01-11 18:17:18.758164+00:00,604394.0,android,"{'country': 'SA', 'city': 'Riyadh', 'language': 'ar', 'user_type': 'registered', 'is_subscribed': True, 'trial_user': False, 'autoplay': False, 'is_background_play': True}",video,794,604.394,0.76
5581,1c726c1b-4fd0-40ae-9a55-d316d03beb0f,a70591f5-cb35-463a-845d-d4d984308488,click,2026-01-11 18:34:18.758174+00:00,,ios,"{'country': 'SA', 'city': 'Riyadh', 'language': 'ar', 'user_type': 'registered', 'is_subscribed': True, 'trial_user': False, 'autoplay': False, 'is_background_play': True}",video,794,,
5582,1c726c1b-4fd0-40ae-9a55-d316d03beb0f,8511147b-b211-4d57-a787-61b30c0cd0f2,finish,2026-01-11 18:10:18.758182+00:00,153712.0,android,"{'country': 'SA', 'city': 'Riyadh', 'language': 'ar', 'user_type': 'registered', 'is_subscribed': True, 'trial_user': False, 'autoplay': False, 'is_background_play': False}",video,794,153.712,0.19
5583,1c726c1b-4fd0-40ae-9a55-d316d03beb0f,3b8941c5-29a4-4280-9dec-7cde5b94cf8d,play,2026-01-11 18:07:18.758192+00:00,120904.0,web-chrome,"{'country': 'SA', 'city': 'Riyadh', 'language': 'ar', 'user_type': 'registered', 'is_subscribed': True, 'trial_user': False, 'autoplay': False, 'is_background_play': True}",video,794,120.904,0.15
5584,1c726c1b-4fd0-40ae-9a55-d316d03beb0f,ef54346a-ac3b-46e7-ad04-c410c7461711,finish,2026-01-11 18:18:18.758201+00:00,45045.0,android,"{'country': 'SA', 'city': 'Riyadh', 'language': 'ar', 'user_type': 'registered', 'is_subscribed': True, 'trial_user': False, 'autoplay': False, 'is_background_play': False}",video,794,45.045,0.06
5585,1c726c1b-4fd0-40ae-9a55-d316d03beb0f,b6126827-2f4e-4dde-8cae-89e43a036e58,finish,2026-01-11 18:02:18.758210+00:00,648975.0,web-safari,"{'country': 'SA', 'city': 'Riyadh', 'language': 'ar', 'user_type': 'registered', 'is_subscribed': True, 'trial_user': False, 'autoplay': False, 'is_background_play': True}",video,794,648.975,0.82
5586,1c726c1b-4fd0-40ae-9a55-d316d03beb0f,1eaa6926-75fc-4e1d-a13f-27c8c3ebd8af,click,2026-01-11 18:21:18.758219+00:00,,ios,"{'country': 'SA', 'city': 'Riyadh', 'language': 'ar', 'user_type': 'registered', 'is_subscribed': True, 'trial_user': False, 'autoplay': False, 'is_background_play': False}",video,794,,
5587,1c726c1b-4fd0-40ae-9a55-d316d03beb0f,fc06b3eb-fccf-4c6b-9d07-851a2bcc0f98,pause,2026-01-11 18:20:18.758227+00:00,72967.0,android,"{'country': 'SA', 'city': 'Riyadh', 'language': 'ar', 'user_type': 'registered', 'is_subscribed': True, 'trial_user': False, 'autoplay': False, 'is_background_play': False}",video,794,72.967,0.09
5588,1c726c1b-4fd0-40ae-9a55-d316d03beb0f,786de551-27d0-4ed4-9f1e-ee509a96cbe0,click,2026-01-11 18:46:18.758237+00:00,,web-chrome,"{'country': 'SA', 'city': 'Riyadh', 'language': 'ar', 'user_type': 'registered', 'is_subscribed': True, 'trial_user': False, 'autoplay': False, 'is_background_play': True}",video,794,,
5589,1c726c1b-4fd0-40ae-9a55-d316d03beb0f,e2f5410c-85d9-4811-a0ab-724a575d6ffc,click,2026-01-11 18:28:18.758245+00:00,,ios,"{'country': 'SA', 'city': 'Riyadh', 'language': 'ar', 'user_type': 'registered', 'is_subscribed': True, 'trial_user': False, 'autoplay': False, 'is_background_play': True}",video,794,,
5590,1c726c1b-4fd0-40ae-9a55-d316d03beb0f,953ba0d7-abe9-49d9-ba4e-af96c4f69c4d,finish,2026-01-11 18:26:18.758254+00:00,67185.0,ios,"{'country': 'SA', 'city': 'Riyadh', 'language': 'ar', 'user_type': 'registered', 'is_subscribed': True, 'trial_user': False, 'autoplay': False, 'is_background_play': True}",video,794,67.185,0.08
5591,1c726c1b-4fd0-40ae-9a55-d316d03beb0f,8b594308-147e-43bc-b344-d04577127042,click,2026-01-11 18:49:18.758263+00:00,,ios,"{'country': 'SA', 'city': 'Riyadh', 'language': 'ar', 'user_type': 'registered', 'is_subscribed': True, 'trial_user': False, 'autoplay': False, 'is_background_play': False}",video,794,,
5592,1c726c1b-4fd0-40ae-9a55-d316d03beb0f,23e42748-bba0-4713-9848-a87c668d4325,play,2026-01-11 18:19:18.758272+00:00,,ios,"{'country': 'SA', 'city': 'Riyadh', 'language': 'ar', 'user_type': 'registered', 'is_subscribed': True, 'trial_user': False, 'autoplay': False, 'is_background_play': False}",video,794,,
5593,1c726c1b-4fd0-40ae-9a55-d316d03beb0f,1ae2b8ae-848c-41d2-910b-2cbf8fbe516e,click,2026-01-11 18:55:18.758280+00:00,,android,"{'country': 'SA', 'city': 'Riyadh', 'language': 'ar', 'user_type': 'registered', 'is_subscribed': True, 'trial_user': False, 'autoplay': False, 'is_background_play': True}",video,794,,
5594,1c726c1b-4fd0-40ae-9a55-d316d03beb0f,10c22a9e-88db-433f-b180-00e65552ee71,play,2026-01-11 18:29:18.758289+00:00,760209.0,web-chrome,"{'country': 'SA', 'city': 'Riyadh', 'language': 'ar', 'user_type': 'registered', 'is_subscribed': True, 'trial_user': False, 'autoplay': False, 'is_background_play': True}",video,794,760.209,0.96
5595,1c726c1b-4fd0-40ae-9a55-d316d03beb0f,2d889f38-08df-40a8-b217-b454eb007b2b,play,2026-01-11 18:43:18.758298+00:00,691343.0,ios,"{'country': 'SA', 'city': 'Riyadh', 'language': 'ar', 'user_type': 'registered', 'is_subscribed': True, 'trial_user': False, 'autoplay': False, 'is_background_play': True}",video,794,691.343,0.87
5596,1c726c1b-4fd0-40ae-9a55-d316d03beb0f,0651c223-48b8-41d7-bb25-42bbcfe1bd8c,finish,2026-01-11 18:21:18.758307+00:00,22450.0,ios,"{'country': 'SA', 'city': 'Riyadh', 'language': 'ar', 'user_type': 'registered', 'is_subscribed': True, 'trial_user': False, 'autoplay': False, 'is_background_play': False}",video,794,22.45,0.03
5597,1c726c1b-4fd0-40ae-9a55-d316d03beb0f,b8b533bd-c815-4921-9d38-9fbdf0a6ca9f,play,2026-01-11 18:40:18.758316+00:00,10464.0,ios,"{'country': 'SA', 'city': 'Riyadh', 'language': 'ar', 'user_type': 'registered', 'is_subscribed': True, 'trial_user': False, 'autoplay': False, 'is_background_play': False}",video,794,10.464,0.01
5598,1c726c1b-4fd0-40ae-9a55-d316d03beb0f,a3be1548-c0d0-40c4-a18b-bdacd94b0f60,finish,2026-01-11 18:15:18.758325+00:00,407401.0,web-chrome,"{'country': 'SA', 'city': 'Riyadh', 'language': 'ar', 'user_type': 'registered', 'is_subscribed': True, 'trial_user': False, 'autoplay': False, 'is_background_play': False}",video,794,407.401,0.51
5599,1c726c1b-4fd0-40ae-9a55-d316d03beb0f,2928d5a0-6a28-489a-9eea-87204eae971d,click,2026-01-11 18:42:18.758334+00:00,,android,"{'country': 'SA', 'city': 'Riyadh', 'language': 'ar', 'user_type': 'registered', 'is_subscribed': True, 'trial_user': False, 'autoplay': False, 'is_background_play': True}",video,794,,
5600,1c726c1b-4fd0-40ae-9a55-d316d03beb0f,c0091cc6-d10f-4b74-8c26-eb2bdab7dee5,click,2026-01-11 18:19:18.758343+00:00,,web-chrome,"{'country': 'SA', 'city': 'Riyadh', 'language': 'ar', 'user_type': 'registered', 'is_subscribed': True, 'trial_user': False, 'autoplay': False, 'is_background_play': True}",video,794,,
5601,d235729a-4871-43f3-b6b4-be84dcca0246,06b1884b-fa59-4e61-b26d-edc38b2d9d45,pause,2026-01-11 18:25:18.758352+00:00,465891.0,web-safari,"{'country': 'SA', 'city': 'Riyadh', 'language': 'ar', 'user_type': 'registered', 'is_subscribed': True, 'trial_user': False, 'autoplay': False, 'is_background_play': True}",podcast,2439,465.891,0.19
5602,d235729a-4871-43f3-b6b4-be84dcca0246,9b7e0d6f-a298-4903-af65-a1ddef13ea91,play,2026-01-11 18:35:18.758366+00:00,753502.0,android,"{'country': 'SA', 'city': 'Riyadh', 'language': 'ar', 'user_type': 'registered', 'is_subscribed': True, 'trial_user': False, 'autoplay': False, 'is_background_play': True}",podcast,2439,753.502,0.31
5603,d235729a-4871-43f3-b6b4-be84dcca0246,e383a927-d2d2-4ca5-bb3c-aa3dd5f1adec,pause,2026-01-11 18:13:18.758376+00:00,571617.0,android,"{'country': 'SA', 'city': 'Riyadh', 'language': 'ar', 'user_type': 'registered', 'is_subscribed': True, 'trial_user': False, 'autoplay': False, 'is_background_play': False}",podcast,2439,571.617,0.23
5604,d235729a-4871-43f3-b6b4-be84dcca0246,efda4e24-b0e7-4e93-8f5e-6fe02233c1e6,click,2026-01-11 18:51:18.758385+00:00,,web-chrome,"{'country': 'SA', 'city': 'Riyadh', 'language': 'ar', 'user_type': 'registered', 'is_subscribed': True, 'trial_user': False, 'autoplay': False, 'is_background_play': False}",podcast,2439,,
5605,d235729a-4871-43f3-b6b4-be84dcca0246,17af2c7d-aedc-4647-a8b9-8351fe979b9e,play,2026-01-11 18:38:18.758394+00:00,,web-safari,"{'country': 'SA', 'city': 'Riyadh', 'language': 'ar', 'user_type': 'registered', 'is_subscribed': True, 'trial_user': False, 'autoplay': False, 'is_background_play': False}",podcast,2439,,
5606,d235729a-4871-43f3-b6b4-be84dcca0246,9f26bb75-1982-4ac9-b013-1af7a18cfcd6,pause,2026-01-11 18:31:18.758403+00:00,1887323.0,ios,"{'country': 'SA', 'city': 'Riyadh', 'language': 'ar', 'user_type': 'registered', 'is_subscribed': True, 'trial_user': False, 'autoplay': False, 'is_background_play': False}",podcast,2439,1887.323,0.77
5607,d235729a-4871-43f3-b6b4-be84dcca0246,c12a385a-e43a-4e48-8548-536e936e5b2b,play,2026-01-11 18:25:18.758412+00:00,700015.0,web-chrome,"{'country': 'SA', 'city': 'Riyadh', 'language': 'ar', 'user_type': 'registered', 'is_subscribed': True, 'trial_user': False, 'autoplay': False, 'is_background_play': True}",podcast,2439,700.015,0.29
5608,d235729a-4871-43f3-b6b4-be84dcca0246,d5c7542c-7f69-4d9b-a981-38c2fe07f47d,click,2026-01-11 18:48:18.758421+00:00,,ios,"{'country': 'SA', 'city': 'Riyadh', 'language': 'ar', 'user_type': 'registered', 'is_subscribed': True, 'trial_user': False, 'autoplay': False, 'is_background_play': False}",podcast,2439,,
5609,d235729a-4871-43f3-b6b4-be84dcca0246,2d24ba50-922a-4774-8192-bfcacfe218c3,play,2026-01-11 18:00:18.758430+00:00,2130348.0,android,"{'country': 'SA', 'city': 'Riyadh', 'language': 'ar', 'user_type': 'registered', 'is_subscribed': True, 'trial_user': False, 'autoplay': False, 'is_background_play': False}",podcast,2439,2130.348,0.87
5610,d235729a-4871-43f3-b6b4-be84dcca0246,ca82fe4f-5495-423d-8b00-91ace378eac8,finish,2026-01-11 18:30:18.758439+00:00,644032.0,android,"{'country': 'SA', 'city': 'Riyadh', 'language': 'ar', 'user_type': 'registered', 'is_subscribed': True, 'trial_user': False, 'autoplay': False, 'is_background_play': True}",podcast,2439,644.032,0.26
5611,d235729a-4871-43f3-b6b4-be84dcca0246,098b7e51-8d78-4f0a-ad48-48749c21ec34,play,2026-01-11 18:21:18.758448+00:00,1252531.0,web-safari,"{'country': 'SA', 'city': 'Riyadh', 'language': 'ar', 'user_type': 'registered', 'is_subscribed': True, 'trial_user': False, 'autoplay': False, 'is_background_play': True}",podcast,2439,1252.531,0.51
5612,d235729a-4871-43f3-b6b4-be84dcca0246,266d6072-cb7d-4058-b164-1f0935244938,click,2026-01-11 18:02:18.758457+00:00,,web-safari,"{'country': 'SA', 'city': 'Riyadh', 'language': 'ar', 'user_type': 'registered', 'is_subscribed': True, 'trial_user': False, 'autoplay': False, 'is_background_play': False}",podcast,2439,,
5613,d235729a-4871-43f3-b6b4-be84dcca0246,18073938-7aa9-4a75-b24f-b0ec52b2f8e5,play,2026-01-11 18:35:18.758466+00:00,,web-safari,"{'country': 'SA', 'city': 'Riyadh', 'language': 'ar', 'user_type': 'registered', 'is_subscribed': True, 'trial_user': False, 'autoplay': False, 'is_background_play': False}",podcast,2439,,
5614,d235729a-4871-43f3-b6b4-be84dcca0246,e1eaf9a4-3d2e-4bcb-95b3-827659acce76,click,2026-01-11 18:45:18.758475+00:00,,web-chrome,"{'country': 'SA', 'city': 'Riyadh', 'language': 'ar', 'user_type': 'registered', 'is_subscribed': True, 'trial_user': False, 'autoplay': False, 'is_background_play': True}",podcast,2439,,
